id,price
0,2932.3354
1,5342.3718
2,10757.915
3,3913.1634
4,1543.0497033333334
5,6333.982
6,5032.696
7,4137.94202
8,5073.5054
9,16207.6076
10,4373.94
11,872.2263333333332
12,3304.7602
13,1687.5933999999995
14,2620.9818
15,1227.662607142857
16,1517.968573333333
17,3988.951747619047
18,4125.4812
19,918.0075523809522
20,2275.0926
21,5316.4678
22,4289.5304
23,636.0312
24,15829.9702
25,1121.5154
26,534.4035
27,955.5073071428571
28,1647.5933
29,871.9862995238095
30,10205.678
31,502.357
32,3955.1126
33,684.3044
34,632.91153
35,2395.7676
36,6575.4633
37,2751.932
38,2831.827
39,752.686819047619
40,527.2098
41,8885.72676
42,873.9346
43,1861.1472
44,10629.203890000004
45,2528.504
46,989.5188199999999
47,733.1256999999999
48,1171.2088
49,2894.9752
50,609.8504
51,4910.4566
52,2846.3896
53,7117.350767619047
54,5793.28184
55,2145.72148
56,9072.25448
57,2420.5964
58,4419.52745
59,3112.565
60,1247.546
61,488.28
62,6717.514
63,1123.02692
64,8642.391
65,17452.9506
66,843.232
67,12090.3971
68,5301.8014952380945
69,9448.214
70,501.5203666666667
71,772.0591476190482
72,843.7691666666666
73,1275.9464
74,5284.3019766666675
75,1885.0192766666669
76,8407.796
77,13803.0382
78,2807.1694
79,6401.5384
80,11134.85069333333
81,2169.7578
82,13857.876
83,6348.64668
84,878.6205466666667
85,8267.8468
86,1020.6443961904762
87,12366.984603809522
88,7668.2394
89,14993.6746
90,5141.616109999999
91,1317.9564
92,993.499
93,773.0823838095241
94,16765.1308
95,530.4202
96,14932.650213333332
97,15412.4736
98,12929.7972
99,739.8378
100,2439.1188
101,660.16714
102,650.2023500000001
103,458.9856
104,1026.7622
105,1688.5998
106,1288.3296
107,738.8422
108,1046.1592
109,669.1593266666666
110,696.1474
111,993.868
112,1915.7794
113,1710.6882
114,1368.2768
115,5178.6238
116,5245.35644
117,15061.022840000003
118,475.0202
119,15830.6612
120,1305.9342200000003
121,1713.3519066666665
122,1071.8016733333332
123,517.681
124,669.0390383333333
125,1445.009
126,1133.9732666666669
127,13325.1284
128,5377.466138095238
129,4931.2414
130,6242.5836
131,3131.769
132,6833.5576
133,989.854
134,3422.9384
135,998.9694533333335
136,605.3984571428572
137,7536.805033333333
138,601.2516
139,4158.7326
140,821.7738
141,905.8189599999997
142,3599.3474300000003
143,3539.2778
144,667.9527466666664
145,6384.067
146,16824.84
147,5403.981183333332
148,2633.242
149,1849.6574
150,2494.931
151,1776.344
152,12379.0022
153,2831.5672
154,663.1894
155,13601.4372
156,3421.4122
157,2780.5622
158,3845.0644
159,871.59384
160,7911.6344
161,9615.9816
162,750.6796
163,692.9492700000001
164,5542.638966666667
165,11281.02
166,3429.518
167,4532.7666
168,3415.2604
169,12088.4656
170,705.9665333333332
171,1631.7701
172,4554.6748
173,2112.8306
174,6411.106
175,1807.5599980952375
176,4411.8082
177,3236.2278
178,2562.711
179,3559.0892
180,3443.8446
181,1567.3646
182,963.6044433333337
183,1699.6898
184,735.0756966666667
185,4097.305057142857
186,958.897
187,902.6288
188,509.0692
189,1781.0232833333332
190,2305.5052
191,706.996
192,707.4146866666667
193,6697.2018
194,3716.9302
195,2456.1722
196,689.7692942857143
197,13646.908
198,579.0437
199,8954.3304
200,10528.418
201,6445.928466666667
202,590.5582
203,784.7063466666667
204,6533.2622
205,3468.2534
206,631.9027
207,3031.4092
208,1102.23664
209,8736.72525
210,2666.21436
211,6882.722283333333
212,11166.7928
213,466.7156666666668
214,1243.1146
215,887.1504
216,2578.2776
217,2523.9990800000005
218,858.29
219,1225.72
220,2456.01
221,2169.518
222,8706.9478
223,1025.974738095238
224,1133.9559504761905
225,4136.6936
226,3246.9994
227,2130.3418
228,6374.749
229,1915.6511
230,5041.530788095238
231,1449.5538333333332
232,1249.5124
233,1563.9880304761894
234,934.4651504761905
235,8459.020066666666
236,1295.3678
237,942.4722861904763
238,4180.5828
239,8053.0135
240,6202.366
241,823.9418
242,15124.7958
243,4267.282666666666
244,530.463792857143
245,958.4607666666662
246,2436.6058
247,6997.9076
248,10907.1838
249,5913.3378
250,5577.7108
251,1665.5998
252,2991.2124
253,5628.398973333333
254,5072.147216666666
255,1255.49336
256,739.4078214285714
257,1968.6466
258,906.0452666666667
259,14987.964266666666
260,5894.79651
261,4189.9066
262,1802.4800333333335
263,3862.7729333333336
264,760.27305
265,2225.243
266,8073.9314
267,1785.2956578571432
268,993.0528
269,8689.4196
270,7481.6684
271,848.1798
272,4146.4508
273,5242.9834
274,518.1099538095239
275,881.4398566666666
276,6252.7384
277,537.5175
278,6587.1534
279,8041.3474
280,1585.8324
281,2632.1612
282,3859.5028
283,8801.7774
284,8401.2526
285,10603.9176
